timestamp,power,temperature,occupancy,reconstruction_error,is_anomaly
2024-12-21 10:00:00,932.0,25.600672384480134,1,3694.4407,True
2024-12-21 10:05:00,932.0,25.60091209792673,1,3694.5134,True
2024-12-21 10:10:00,932.0,25.60115181095653,1,3694.5498,True
2024-12-21 10:15:00,932.0,25.60139152356609,1,3694.5647,True
2024-12-21 10:20:00,932.0,25.601631235751967,1,3694.569,True
2024-12-21 10:25:00,932.0,25.60187094751071,1,3694.5671,True
2024-12-21 10:30:00,932.0,25.602110658838885,1,3694.5613,True
2024-12-21 10:35:00,932.0,25.60235036973304,1,3694.5535,True
2024-12-21 10:40:00,932.0,25.60259008018973,1,3694.5447,True
2024-12-21 10:45:00,932.0,25.60282979020553,1,3694.538,True
2024-12-21 10:50:00,932.0,25.603069499776964,1,3694.532,True
2024-12-21 10:55:00,932.0,25.603309208900605,1,3694.5283,True
2024-12-21 11:00:00,932.0,25.60354891757301,1,3694.5247,True
2024-12-21 11:05:00,932.0,25.60378862579073,1,3694.5217,True
2024-12-21 11:10:00,932.0,25.604028333550325,1,3694.5173,True
2024-12-21 11:15:00,932.0,25.604268040848343,1,3694.5125,True
2024-12-21 11:20:00,932.0,25.604507747681357,1,3694.5068,True
2024-12-21 11:25:00,932.0,25.6047474540459,1,3694.503,True
2024-12-21 11:30:00,932.0,25.60498715993854,1,3694.5046,True
2024-12-21 11:35:00,932.0,25.60522686535583,1,3694.514,True
2024-12-21 11:40:00,932.0,25.60546657029433,1,3694.529,True
2024-12-21 11:45:00,932.0,25.60570627475059,1,3694.5364,True
2024-12-21 11:50:00,932.0,25.605945978721174,1,3694.4968,True
2024-12-21 11:55:00,932.0,25.606185682202625,1,3694.3972,True
2024-12-21 12:00:00,932.0,25.60642538519151,1,3694.3633,True
2024-12-21 12:05:00,932.0,25.60666508768438,1,3694.499,True
2024-12-21 12:10:00,932.0,25.606904789677795,1,0.0046945508,False
2024-12-21 12:15:00,932.0,25.607144491168302,1,0.004756798,False
2024-12-21 12:20:00,932.0,25.607384192152463,1,0.0047573056,False
2024-12-21 12:25:00,932.0,25.60762389262684,1,0.004683969,False
2024-12-21 12:30:00,932.0,25.60786359258797,1,0.0045342804,False
2024-12-21 12:35:00,932.0,25.608103292032435,1,0.0043205405,False
2024-12-21 12:40:00,932.0,25.608342990956768,1,0.0040724208,False
2024-12-21 12:45:00,932.0,25.608582689357537,1,0.0038358439,False
2024-12-21 12:50:00,932.0,25.60882238723129,1,0.0036644328,False
2024-12-21 12:55:00,932.0,25.609062084574592,1,0.0036055509,False
2024-12-21 13:00:00,932.0,25.60930178138399,1,0.0036873946,False
2024-12-21 13:05:00,932.0,25.609541477656048,1,0.0039128405,False
2024-12-21 13:10:00,932.0,25.609781173387315,1,0.0042599887,False
2024-12-21 13:15:00,932.0,25.61002086857435,1,0.004675154,False
2024-12-21 13:20:00,932.0,25.61026056321371,1,0.0050777444,False
2024-12-21 13:25:00,932.0,25.610500257301947,1,0.0054627187,False
2024-12-21 13:30:00,932.0,25.610739950835622,1,0.0060754083,False
2024-12-21 13:35:00,932.0,25.610979643811287,1,0.00701219,False
2024-12-21 13:40:00,932.0,25.611219336225503,1,0.008235729,False
2024-12-21 13:45:00,932.0,25.61145902807482,1,0.016080024,False
2024-12-21 13:50:00,932.0,25.611698719355797,1,0.027079798,True
2024-12-21 13:55:00,932.0,25.611938410064987,1,5.4637396e-05,False
2024-12-21 14:00:00,932.0,25.612178100198943,1,5.4618187e-05,False
2024-12-21 14:05:00,932.0,25.61241778975424,1,5.4598244e-05,False
2024-12-21 14:10:00,932.0,25.61265747872741,1,5.457916e-05,False
2024-12-21 14:15:00,932.0,25.612897167115023,1,5.4560445e-05,False
2024-12-21 14:20:00,932.0,25.61313685491363,1,5.4541204e-05,False
2024-12-21 14:25:00,932.0,25.613376541821843,1,5.452201e-05,False
2024-12-21 14:30:00,932.0,25.613616228730056,1,5.4503736e-05,False
2024-12-21 14:35:00,932.0,25.613855914740984,1,5.448388e-05,False
2024-12-21 14:40:00,1661.3823181888522,25.61409560014913,1,3695.8005,True
2024-12-21 14:45:00,932.0,25.614335284951057,1,3695.3542,True
2024-12-21 14:50:00,932.0,25.614574969143312,1,3695.8044,True
2024-12-21 14:55:00,932.0,25.61481465272245,1,3696.0808,True
2024-12-21 15:00:00,932.0,25.61505433568504,1,3695.8699,True
2024-12-21 15:05:00,932.0,25.615294018027623,1,3695.466,True
2024-12-21 15:10:00,932.0,25.615533699746766,1,3695.083,True
2024-12-21 15:15:00,932.0,25.615773380839023,1,3694.821,True
2024-12-21 15:20:00,932.0,25.616013061300944,1,3694.6475,True
2024-12-21 15:25:00,932.0,25.616252741129088,1,3694.5164,True
2024-12-21 15:30:00,932.0,25.61649242032001,1,3694.411,True
2024-12-21 15:35:00,932.0,25.61673209887028,1,3694.3252,True
2024-12-21 15:40:00,932.0,25.61697177677643,1,3694.26,True
2024-12-21 15:45:00,932.0,25.61721145403504,1,3694.2195,True
2024-12-21 15:50:00,932.0,25.61745113064264,1,3694.209,True
2024-12-21 15:55:00,932.0,25.617690806595814,1,3694.2405,True
2024-12-21 16:00:00,932.0,25.6179304818911,1,3694.3398,True
2024-12-21 16:05:00,932.0,25.61817015652506,1,3694.541,True
2024-12-21 16:10:00,932.0,25.61840983049425,1,3694.8184,True
2024-12-21 16:15:00,932.0,25.618649503795226,1,3694.9944,True
2024-12-21 16:20:00,932.0,25.618889176424545,1,3694.93,True
2024-12-21 16:25:00,932.0,25.61912884837876,1,3694.7488,True
2024-12-21 16:30:00,932.0,25.619368519654422,1,3694.6184,True
2024-12-21 16:35:00,932.0,25.61960819024811,1,3694.5725,True
2024-12-21 16:40:00,932.0,25.619847860156355,1,3694.5676,True
2024-12-21 16:45:00,932.0,25.620087529375727,1,3694.5693,True
2024-12-21 16:50:00,932.0,25.62032719790278,1,3694.5671,True
2024-12-21 16:55:00,932.0,25.620566865734062,1,3694.5623,True
2024-12-21 17:00:00,932.0,25.620806532866144,1,3694.5554,True
2024-12-21 17:05:00,932.0,25.62104619929557,1,3694.547,True
2024-12-21 17:10:00,932.0,25.6212858650189,1,3694.5408,True
2024-12-21 17:15:00,932.0,25.62152553003269,1,3694.5344,True
2024-12-21 17:20:00,932.0,25.621765194333506,1,3694.53,True
2024-12-21 17:25:00,932.0,25.62200485791789,1,3694.5276,True
2024-12-21 17:30:00,932.0,25.6222445207824,1,3694.5266,True
2024-12-21 17:35:00,932.0,25.622484182923603,1,3694.5286,True
2024-12-21 17:40:00,932.0,25.622723844338047,1,3694.5334,True
2024-12-21 17:45:00,932.0,25.62296350502229,1,3694.5452,True
2024-12-21 17:50:00,932.0,25.62320316497289,1,3694.5662,True
2024-12-21 17:55:00,932.0,25.62344282381613,1,3694.5996,True
2024-12-21 18:00:00,932.0,25.62368248265938,1,3694.6387,True
2024-12-21 18:05:00,932.0,25.623922140388387,1,3694.6426,True
2024-12-21 18:10:00,932.0,25.62416179736997,1,3694.5847,True
2024-12-21 18:15:00,932.0,25.624401453600697,1,3694.5017,True
2024-12-21 18:20:00,932.0,25.624641109077118,1,3694.4758,True
2024-12-21 18:25:00,932.0,25.624880763795783,1,3694.6436,True
2024-12-21 18:30:00,932.0,25.62512041775326,1,3694.8704,True
2024-12-21 18:35:00,932.0,25.6253600709461,1,3694.9219,True
2024-12-21 18:40:00,932.0,25.62559972337086,1,5.355894e-05,False
2024-12-21 18:45:00,932.0,25.6258393750241,1,5.3539745e-05,False
2024-12-21 18:50:00,932.0,25.62607902590237,1,5.352167e-05,False
2024-12-21 18:55:00,932.0,25.62631867600223,1,5.3502776e-05,False
2024-12-21 19:00:00,932.0,25.62655832532024,0,0.010423355,False
2024-12-21 19:05:00,932.0,25.62679797385295,0,0.0085050585,False
2024-12-21 19:10:00,932.0,25.62703762159692,0,0.0076836455,False
2024-12-21 19:15:00,932.0,25.627277268548703,0,0.00718502,False
2024-12-21 19:20:00,932.0,25.627516914704863,0,0.0068973056,False
2024-12-21 19:25:00,932.0,25.627756560061957,0,0.0067103677,False
2024-12-21 19:30:00,932.0,25.62799620461653,0,0.0065868706,False
2024-12-21 19:35:00,932.0,25.628235848365147,0,0.006526465,False
2024-12-21 19:40:00,932.0,25.628475491304364,0,0.006534474,False
2024-12-21 19:45:00,932.0,25.62871513343073,0,0.0066061164,False
2024-12-21 19:50:00,932.0,25.628954774740823,0,0.006723815,False
2024-12-21 19:55:00,932.0,25.629194415231176,0,0.006861118,False
2024-12-21 20:00:00,932.0,25.62943405489836,0,0.006988434,False
2024-12-21 20:05:00,932.0,25.629673693738923,0,0.007078111,False
2024-12-21 20:10:00,932.0,25.629913331749425,0,0.007108388,False
2024-12-21 20:15:00,932.0,25.630152968926424,0,0.0070662834,False
2024-12-21 20:20:00,932.0,25.63039260526648,0,0.0069487155,False
2024-12-21 20:25:00,932.0,25.63063224076614,0,0.0067625307,False
2024-12-21 20:30:00,932.0,25.630871875421967,0,0.006523685,False
2024-12-21 20:35:00,932.0,25.63111150923052,0,0.006254811,False
2024-12-21 20:40:00,932.0,25.63135114218835,0,0.0059816726,False
2024-12-21 20:45:00,932.0,25.63159077429202,0,0.005729114,False
2024-12-21 20:50:00,932.0,25.63183040553808,0,0.005516996,False
2024-12-21 20:55:00,932.0,25.632070035923096,0,0.005356983,False
2024-12-21 21:00:00,932.0,25.632309665443618,0,0.005251255,False
2024-12-21 21:05:00,932.0,25.6325492940962,0,0.005193599,False
2024-12-21 21:10:00,932.0,25.63278892187741,0,0.0051727067,False
2024-12-21 21:15:00,932.0,25.63302854878379,0,0.0051766136,False
2024-12-21 21:20:00,932.0,25.633268174811903,0,0.0051959925,False
2024-12-21 21:25:00,932.0,25.63350779995832,0,0.005224776,False
2024-12-21 21:30:00,932.0,25.633747424219575,0,0.0052581527,False
2024-12-21 21:35:00,932.0,25.63398704759224,0,0.0052904547,False
2024-12-21 21:40:00,932.0,25.634226670072863,0,0.005315418,False
2024-12-21 21:45:00,932.0,25.63446629165801,0,0.0053288746,False
2024-12-21 21:50:00,932.0,25.63470591234424,0,0.005330857,False
2024-12-21 21:55:00,932.0,25.634945532128093,0,0.005325436,False
2024-12-21 22:00:00,932.0,25.63518515100614,0,0.005321762,False
2024-12-21 22:05:00,932.0,25.63542476897493,0,0.005342645,False
2024-12-21 22:10:00,932.0,25.63566438603103,0,0.0054367543,False
2024-12-21 22:15:00,932.0,25.635904002170992,0,0.005668611,False
2024-12-21 22:20:00,932.0,25.63614361739137,0,0.0060643996,False
2024-12-21 22:25:00,932.0,25.63638323168872,0,0.0065706596,False
2024-12-21 22:30:00,932.0,25.63662284505961,0,0.0071268813,False
2024-12-21 22:35:00,932.0,25.636862457500584,0,0.007098261,False
2024-12-21 22:40:00,932.0,25.637102069008208,0,0.08087706,True
2024-12-21 22:45:00,932.0,25.637341679579038,0,0.05385461,True
2024-12-21 22:50:00,932.0,25.637581289209624,0,0.025901934,True
2024-12-21 22:55:00,932.0,25.63782089789653,0,0.0001142284,False
2024-12-21 23:00:00,932.0,25.63806050563631,0,0.000114218485,False
2024-12-21 23:05:00,932.0,25.63830011242552,0,0.00011420776,False
2024-12-21 23:10:00,932.0,25.638539718260727,0,0.000114198214,False
2024-12-21 23:15:00,932.0,25.63877932313848,0,0.00011418667,False
2024-12-21 23:20:00,932.0,25.63901892705533,0,0.00011417733,False
2024-12-21 23:25:00,932.0,25.639258530007847,0,0.000114165734,False
2024-12-21 23:30:00,932.0,25.639498131992585,0,0.00011415608,False
2024-12-21 23:35:00,932.0,25.63973773300609,0,0.00011414642,False
2024-12-21 23:40:00,932.0,25.63997733304493,0,0.000114133734,False
2024-12-21 23:45:00,932.0,25.640216932105663,0,0.00011412352,False
2024-12-21 23:50:00,932.0,25.64045653018485,0,0.00011411367,False
2024-12-21 23:55:00,932.0,25.640696127279032,0,0.00011410331,False
2024-12-22 00:00:00,932.0,25.640935723384786,0,0.00011409373,False
2024-12-22 00:05:00,932.0,25.641175318498647,0,0.00011408327,False
2024-12-22 00:10:00,932.0,25.641414912617197,0,0.000114071816,False
2024-12-22 00:15:00,932.0,25.64165450573697,0,0.00011406124,False
2024-12-22 00:20:00,932.0,25.64189409785454,0,0.0001140507,False
2024-12-22 00:25:00,932.0,25.64213368896646,0,0.0001140403,False
2024-12-22 00:30:00,932.0,25.64237327906929,0,0.000114029266,False
2024-12-22 00:35:00,932.0,25.64261286815957,0,0.00011401812,False
2024-12-22 00:40:00,932.0,25.64285245623389,0,0.00011400853,False
2024-12-22 00:45:00,932.0,25.64309204328877,0,0.00011399801,False
2024-12-22 00:50:00,932.0,25.6433316293208,0,0.00011398652,False
2024-12-22 00:55:00,932.0,25.64357121432652,0,0.00011397689,False
2024-12-22 01:00:00,932.0,25.64381079830249,0,0.000113964896,False
2024-12-22 01:05:00,932.0,25.64405038124527,0,0.000113955,False
2024-12-22 01:10:00,932.0,25.64428996315141,0,0.000113944436,False
2024-12-22 01:15:00,932.0,25.644529544017484,0,0.000113934126,False
2024-12-22 01:20:00,932.0,25.64476912384003,0,0.00011392253,False
2024-12-22 01:25:00,932.0,25.64500870261562,0,0.000113912705,False
2024-12-22 01:30:00,932.0,25.645248280340805,0,0.00011390186,False
2024-12-22 01:35:00,932.0,25.645487857012142,0,0.000113891634,False
2024-12-22 01:40:00,932.0,25.645727432626195,0,0.00011387945,False
2024-12-22 01:45:00,932.0,25.64596700717952,0,0.00011386984,False
2024-12-22 01:50:00,932.0,25.646206580668665,0,0.000113858085,False
2024-12-22 01:55:00,932.0,25.6464461530902,0,0.0001138483,False
2024-12-22 02:00:00,932.0,25.64668572444067,0,0.00011383744,False
2024-12-22 02:05:00,932.0,25.64692529471664,0,0.00011382673,False
2024-12-22 02:10:00,932.0,25.647164863914675,0,0.0001138146,False
2024-12-22 02:15:00,932.0,25.64740443203132,0,0.000113805254,False
2024-12-22 02:20:00,932.0,25.64764399906314,0,0.00011379361,False
2024-12-22 02:25:00,932.0,25.64788356500669,0,0.00011378315,False
2024-12-22 02:30:00,932.0,25.64812312985853,0,0.00011377225,False
2024-12-22 02:35:00,932.0,25.64836269361521,0,0.00011376082,False
2024-12-22 02:40:00,932.0,25.648602256273303,0,0.0001137501,False
2024-12-22 02:45:00,932.0,25.64884181727661,0,0.00011373999,False
2024-12-22 02:50:00,932.0,25.649081378279927,0,0.00011372884,False
2024-12-22 02:55:00,932.0,25.64932093762157,0,0.00011371781,False
2024-12-22 03:00:00,932.0,25.64956049585086,0,0.000113707705,False
2024-12-22 03:05:00,932.0,25.64980005296433,0,0.00011369553,False
2024-12-22 03:10:00,932.0,25.650039608958565,0,0.00011368385,False
2024-12-22 03:15:00,932.0,25.650279163830103,0,0.000113673945,False
2024-12-22 03:20:00,932.0,25.65051871757551,0,0.00011366312,False
2024-12-22 03:25:00,932.0,25.65075827019134,0,0.00011365202,False
2024-12-22 03:30:00,932.0,25.65099782167415,0,0.000113640584,False
2024-12-22 03:35:00,932.0,25.651237372020503,0,0.00011362996,False
2024-12-22 03:40:00,932.0,25.65147692122696,0,0.00011361876,False
2024-12-22 03:45:00,932.0,25.65171646929007,0,0.000113608236,False
2024-12-22 03:50:00,932.0,25.65195601620639,0,0.000113596936,False
2024-12-22 03:55:00,932.0,25.65219556197249,0,0.00011358553,False
2024-12-22 04:00:00,932.0,25.65243510658492,0,0.000113574635,False
2024-12-22 04:05:00,932.0,25.65267465004024,0,0.00011356346,False
2024-12-22 04:10:00,932.0,25.652914192335004,0,0.000113552116,False
2024-12-22 04:15:00,932.0,25.65315373346577,0,0.00011354201,False
2024-12-22 04:20:00,932.0,25.653393273429103,0,0.00011353069,False
2024-12-22 04:25:00,932.0,25.653632812221563,0,0.00011351862,False
2024-12-22 04:30:00,932.0,25.6538723498397,0,0.00011350867,False
2024-12-22 04:35:00,932.0,25.65411188628007,0,0.00011349711,False
2024-12-22 04:40:00,932.0,25.65435142153924,0,0.00011348673,False
2024-12-22 04:45:00,932.0,25.654590955613763,0,0.00011347531,False
2024-12-22 04:50:00,932.0,25.6548304885002,0,0.00011346461,False
2024-12-22 04:55:00,932.0,25.655070020195108,0,0.00011345148,False
2024-12-22 05:00:00,932.0,25.655309550695044,0,0.00011344175,False
2024-12-22 05:05:00,932.0,25.655549079996568,0,0.0001134315,False
2024-12-22 05:10:00,932.0,25.655788608096238,0,0.00011341908,False
2024-12-22 05:15:00,932.0,25.65602813499061,0,0.00011340851,False
2024-12-22 05:20:00,932.0,25.65626766067624,0,0.00011339583,False
2024-12-22 05:25:00,932.0,25.6565071851497,0,0.000113383576,False
2024-12-22 05:30:00,932.0,25.656746708407532,0,0.0001133729,False
2024-12-22 05:35:00,932.0,25.656986230446307,0,0.000113363225,False
2024-12-22 05:40:00,932.0,25.657225751262573,0,0.0001133524,False
2024-12-22 05:45:00,932.0,25.657465270852896,0,0.0001133408,False
2024-12-22 05:50:00,932.0,25.65770478921383,0,0.00011332964,False
2024-12-22 05:55:00,932.0,25.657944306341932,0,0.00011331782,False
2024-12-22 06:00:00,932.0,25.65818382223377,0,0.000113306734,False
2024-12-22 06:05:00,932.0,25.65842333688589,0,0.00011329512,False
2024-12-22 06:10:00,932.0,25.65866285029486,0,0.00011328392,False
2024-12-22 06:15:00,932.0,25.65890236245724,0,0.00011327254,False
2024-12-22 06:20:00,932.0,25.65914187336957,0,0.00011325977,False
2024-12-22 06:25:00,932.0,25.659381383028432,0,0.000113249094,False
2024-12-22 06:30:00,932.0,25.65962089143037,0,0.00011323771,False
2024-12-22 06:35:00,932.0,25.659860398571958,0,0.00011322708,False
2024-12-22 06:40:00,932.0,25.66009990444973,0,0.00011321589,False
2024-12-22 06:45:00,932.0,25.660339409060263,0,0.00011320458,False
2024-12-22 06:50:00,932.0,25.660578912400112,0,0.00011319271,False
2024-12-22 06:55:00,932.0,25.66081841446584,0,0.00011318028,False
2024-12-22 07:00:00,932.0,25.66105791525399,0,0.00011317132,False
2024-12-22 07:05:00,932.0,25.661297414761137,0,0.0001131587,False
2024-12-22 07:10:00,932.0,25.661536912983838,0,0.000113146496,False
2024-12-22 07:15:00,932.0,25.66177640991864,0,0.000113134935,False
2024-12-22 07:20:00,932.0,25.66201590556211,0,0.00011312429,False
2024-12-22 07:25:00,932.0,25.66225539991081,0,0.00011311282,False
2024-12-22 07:30:00,932.0,25.66249489296129,0,0.00011310121,False
2024-12-22 07:35:00,932.0,25.66273438471012,0,0.00011308994,False
2024-12-22 07:40:00,932.0,25.662973875153853,0,0.00011307857,False
2024-12-22 07:45:00,932.0,25.66321336428904,0,0.00011306652,False
2024-12-22 07:50:00,932.0,25.66345285211225,0,0.00011305474,False
2024-12-22 07:55:00,932.0,25.663692338620045,0,0.000113043556,False
2024-12-22 08:00:00,932.0,25.663931823808973,0,0.00011303202,False
2024-12-22 08:05:00,932.0,25.6641713076756,0,0.00011301984,False
2024-12-22 08:10:00,932.0,25.664410790216483,0,0.00011300851,False
2024-12-22 08:15:00,932.0,25.66465027142818,0,0.000112996146,False
2024-12-22 08:20:00,932.0,25.66488975130725,0,0.00011298579,False
2024-12-22 08:25:00,932.0,25.66512922985025,0,0.00011297262,False
2024-12-22 08:30:00,932.0,25.66536870705375,0,0.0001129618,False
2024-12-22 08:35:00,932.0,25.665608182914298,0,0.000112949936,False
2024-12-22 08:40:00,932.0,25.66584765742845,0,0.000112938316,False
2024-12-22 08:45:00,932.0,25.66608713059278,0,0.00011292607,False
2024-12-22 08:50:00,932.0,25.666326602403835,0,0.00011291533,False
2024-12-22 08:55:00,932.0,25.66656607285817,0,0.00011290381,False
2024-12-22 09:00:00,932.0,25.666805541952364,0,0.000112891685,False
2024-12-22 09:05:00,932.0,25.66704500968296,0,0.00011288105,False
2024-12-22 09:10:00,932.0,25.667284476046515,0,0.000112867914,False
2024-12-22 09:15:00,932.0,25.6675239410396,0,0.00011285773,False
2024-12-22 09:20:00,932.0,25.667763404658764,0,0.00011284339,False
2024-12-22 09:25:00,932.0,25.66800286690057,0,0.000112833804,False
2024-12-22 09:30:00,932.0,25.668242327761583,0,0.00011282159,False
2024-12-22 09:35:00,932.0,25.668481787238356,0,0.00011280829,False
2024-12-22 09:40:00,932.0,25.668721245327443,0,0.000112798276,False
2024-12-22 09:45:00,932.0,25.668960702025416,0,0.00011278575,False
2024-12-22 09:50:00,932.0,25.669200157328824,0,0.00011277455,False
2024-12-22 09:55:00,932.0,25.669439611234232,0,0.000112763,False
2024-12-22 10:00:00,932.0,25.6696790637382,1,0.005894136,False
2024-12-22 10:05:00,932.0,25.66991851483728,1,0.0040201037,False
2024-12-22 10:10:00,932.0,25.67015796452804,1,0.003680642,False
2024-12-22 10:15:00,1661.3823181888522,25.670397412807034,1,3695.918,True
2024-12-22 10:20:00,932.0,25.670636859670825,1,3694.611,True
2024-12-22 10:25:00,932.0,25.67087630511597,1,3694.625,True
2024-12-22 10:30:00,932.0,25.67111574913903,1,3694.6458,True
2024-12-22 10:35:00,932.0,25.671355191736566,1,3694.655,True
2024-12-22 10:40:00,1661.3823181888522,25.671594632905133,1,7390.975,True
2024-12-22 10:45:00,932.0,25.671834072641293,1,7388.7056,True
2024-12-22 10:50:00,932.0,25.672073510941605,1,7388.8286,True
2024-12-22 10:55:00,932.0,25.672312947802627,1,7388.896,True
2024-12-22 11:00:00,932.0,25.672552383220925,1,7388.914,True
2024-12-22 11:05:00,932.0,25.67279181719305,1,7388.932,True
2024-12-22 11:10:00,932.0,25.67303124971557,1,7388.953,True
2024-12-22 11:15:00,932.0,25.67327068078504,1,7388.973,True
2024-12-22 11:20:00,932.0,25.67351011039802,1,7388.9907,True
2024-12-22 11:25:00,932.0,25.67374953855107,1,7389.0054,True
2024-12-22 11:30:00,932.0,25.673988965240756,1,7389.013,True
2024-12-22 11:35:00,1661.3823181888522,25.67422839046362,1,11083.808,True
2024-12-22 11:40:00,932.0,25.67446781421624,1,11082.9795,True
2024-12-22 11:45:00,932.0,25.67470723649517,1,11083.122,True
2024-12-22 11:50:00,932.0,25.674946657296967,1,11083.151,True
2024-12-22 11:55:00,932.0,25.675186076618196,1,11083.097,True
2024-12-22 12:00:00,932.0,25.675425494455407,1,11083.062,True
2024-12-22 12:05:00,932.0,25.67566491080517,1,11083.048,True
2024-12-22 12:10:00,932.0,25.67590432566405,1,11083.055,True
2024-12-22 12:15:00,932.0,25.676143739028586,1,11083.066,True
2024-12-22 12:20:00,932.0,25.67638315089536,1,11083.081,True
2024-12-22 12:25:00,932.0,25.676622561260917,1,11083.095,True
